area,bedrooms,price
1241,1,37.88
2352,1,32.92
864,1,87.33
3932,3,43.87
2467,5,122.37
3981,1,82.42
1355,2,95.95
3987,5,44.63
3180,1,63.02
2798,2,161.61
3786,3,97.08
3669,2,62.03
3584,4,59.83
2098,1,114.93
1835,4,116.53
2638,2,54.13
1983,5,116.72
2195,2,148.5
3415,5,71.35
2032,2,45.87
2281,1,87.31
3956,2,140.58
3477,2,54.12
3240,5,55.98
3415,4,158.12
3674,3,78.14
3471,2,124.91
1459,5,100.64
2287,2,56.12
834,2,83.67
3481,4,110.05
3874,4,96.66
2634,1,69.17
1221,4,85.76
3813,1,122.0
2808,3,95.96
2259,3,146.14
3558,1,147.26
1278,4,107.98
3173,5,108.72
3695,2,119.04
3977,5,76.1
1330,2,134.24
2864,5,55.47
2842,1,55.65
3443,1,38.93
1379,3,141.57
3774,1,99.73
1582,1,32.41
2974,2,141.11
1429,4,145.04
1905,2,93.74
2868,2,167.98
2525,5,98.67
3473,5,77.32
2408,1,165.95
2191,4,119.23
2656,3,64.44
1228,5,146.02
2636,1,109.04
2558,3,30.12
2658,1,70.6
1091,4,164.77
3162,2,94.28
3166,1,162.03
1296,1,50.68
3871,3,83.24
1386,4,167.6
995,3,93.25
3783,2,53.6
1732,4,106.04
871,3,48.78
2813,5,38.42
2640,2,164.88
2371,5,73.58
3954,3,110.32
3266,2,45.87
3300,5,164.49
1810,1,99.4
2410,1,91.45
1956,2,63.99
2636,2,80.26
1353,2,156.0
3436,3,43.63
1830,3,153.75
2401,5,160.39
1889,1,44.79
3813,3,53.58
3669,4,153.94
2650,4,60.18
3056,5,140.49
3758,4,52.57
3556,2,47.22
2658,2,80.53
1186,4,62.41
3950,3,36.57
1748,3,103.73
3894,2,46.32
3183,5,129.65
1720,4,80.49
2578,4,103.92
3977,4,35.4
2923,5,37.88
1024,4,139.95
2624,4,64.6
3161,4,49.11
3207,4,149.81
1493,4,51.77
3908,2,106.98
1024,2,39.48
1119,3,86.11
1306,2,82.97
2243,5,69.71
2602,2,68.85
940,1,47.75
1475,5,149.32
1818,5,166.21
1988,3,122.27
910,4,82.36
1949,5,102.14
3009,5,126.78
1757,1,101.47
3614,2,161.0
3798,5,140.25
2762,5,84.37
1159,5,105.63
2920,5,56.94
1464,2,166.77
2601,2,117.15
3381,3,36.93
1207,4,40.59
2719,4,165.26
2765,4,118.67
1215,2,87.41
1814,4,37.19
2335,4,164.89
1720,5,134.77
1673,4,96.49
3274,5,63.4
3316,4,97.53
1936,3,77.98
3689,5,156.72
3629,3,59.85
1655,4,158.95
1757,1,113.46
3701,1,126.58
3108,5,96.21
1323,4,74.53
1818,2,40.79
2659,1,79.19
2267,5,159.2
1428,2,153.35
3023,2,63.57
3252,2,167.71
1130,5,98.38
1019,4,94.44
1084,4,124.57
3399,5,118.03
2900,4,135.0
829,5,58.77
2817,4,88.56
3905,4,85.33
2683,2,45.87
3184,3,69.26
3732,3,45.12
1291,3,56.0
1472,1,140.77
1466,1,161.8
2832,2,160.64
2006,3,136.17
1003,2,165.34
3196,3,67.99
2975,4,104.88
1788,4,140.9
2422,4,79.97
1655,2,148.04
1489,1,93.96
3744,1,55.01
3426,1,75.18
3964,5,160.17
3706,1,74.9
1087,2,90.3
806,2,134.74
2927,2,90.04
3797,2,101.3
2940,5,59.63
1184,1,34.32
966,2,41.05
1794,2,125.44
1015,4,65.94
3556,3,120.64
2610,1,108.0
2778,3,150.17
2638,4,97.21
2832,3,55.8
2763,1,64.48
1732,2,96.08
2482,1,134.62
1938,2,161.13
3291,2,136.6
1125,5,75.19
1203,1,124.37
1058,5,167.05
1031,1,43.25
2639,5,40.6
1724,1,73.23
3279,3,138.52
2190,4,156.29
3964,1,60.79
1092,5,110.94
1359,4,169.08
2100,4,146.36
1509,2,94.85
3018,4,93.16
2168,1,52.25
3617,2,127.16
1644,3,148.94
3330,1,143.33
2478,4,39.62
3016,2,126.92
1239,2,119.13
2881,1,74.79
2623,1,50.5
1257,4,58.79
3250,2,78.32
1049,5,165.68
3239,5,60.37
2943,3,117.18
1846,3,129.06
2593,4,32.34
3335,1,134.18
2723,5,38.74
3406,5,158.4
3831,3,85.15
1383,3,112.33
962,5,41.54
2972,2,106.47
3946,1,155.27
1631,1,112.0
2933,5,166.2
3849,4,92.93
2387,4,48.13
2724,1,123.52
3719,4,120.33
1878,4,151.28
2679,2,77.64
2561,1,48.71
2499,5,62.14
2904,4,90.5
1354,2,48.8
3671,5,53.78
2743,2,39.46
1321,2,40.69
1271,2,42.89
1730,1,95.69
2497,5,35.44
1431,2,72.35
1921,5,61.02
1229,4,139.92
3526,1,45.27
3350,5,34.14
2366,4,81.06
1985,3,90.2
3877,2,50.29
2678,4,146.05
1989,1,68.39
2641,5,116.67
2478,3,117.79
1300,4,124.13
2889,3,63.86
990,5,52.98
1045,5,96.97
2713,2,34.98
3108,4,49.15
948,2,84.67
3835,5,166.85
2912,3,123.49
3335,1,158.4
2746,3,47.62
2214,2,67.11
3046,3,165.89
2495,3,106.25
3398,3,67.73
1789,1,56.09
3018,4,101.74
2572,1,82.14
3100,4,98.92
2977,3,68.95
1789,4,43.01
3758,2,119.86
2116,5,100.98
3875,4,156.36
2049,1,115.09
3630,2,66.25
3868,2,90.23
2027,1,60.39
2699,2,72.87
1660,4,62.81
1268,4,100.5
2318,3,50.13
988,1,58.71
2211,3,47.16
3752,3,51.22
3318,5,151.08
984,3,68.2
2793,2,101.51
2734,5,71.57
3453,4,118.71
3262,2,115.92
2193,4,126.89
830,1,102.69
1013,5,59.81
911,2,40.68
2888,1,129.28
1330,1,104.9
868,4,126.63
2043,3,69.74
1058,4,84.9
3617,2,163.35
3360,1,144.7
2409,3,135.99
3934,2,44.82
877,1,100.5
2660,3,99.48
3472,3,98.79
3573,1,155.24
1175,2,49.33
2382,2,74.59
3017,4,98.59
2613,4,55.87
1696,5,109.98
3557,4,66.05
3490,3,138.36
1477,2,162.44
2045,3,152.23
2725,3,74.86
1568,4,46.41
3539,2,83.87
3751,1,68.91
3037,1,151.64
974,3,135.57
2798,1,71.84
2966,2,74.06
2130,4,145.41
1489,4,134.04
1215,1,60.63
2722,1,163.75
3321,1,138.9
1851,3,135.11
2655,1,158.04
1635,5,124.66
841,4,36.14
2800,1,60.65
1998,1,61.35
1776,4,59.98
1624,4,104.39
1991,5,110.87
3570,4,163.4
3653,5,105.4
2331,1,158.49
896,1,49.26
881,2,58.02
1003,2,158.23
3298,5,128.59
1711,2,110.03
3471,3,86.98
1299,4,151.49
1387,4,34.26
1745,1,122.66
2297,4,48.28
1293,5,139.88
1692,1,71.91
1396,1,158.31
1024,3,157.48
2699,3,63.17
3105,2,47.79
3870,1,132.51
1181,2,117.58
2476,1,69.6
1916,3,55.34
1633,1,160.35
3022,3,40.6
1069,3,71.46
1962,3,156.31
2466,1,86.13
2968,5,41.31
3314,3,92.14
2104,4,109.02
3234,3,80.1
1125,1,120.65
2222,5,152.32
3377,3,62.18
1490,4,124.94
2454,1,60.51
1402,5,151.31
2163,1,68.43
2961,3,78.44
1293,5,125.55
1041,3,105.46
3622,5,65.42
1811,4,135.01
2557,1,67.01
1273,5,117.15
1705,2,65.38
1324,5,122.14
2081,3,168.46
1417,5,128.35
3201,4,125.54
1117,5,45.42
3506,5,99.08
2519,3,154.64
2144,5,40.85
1744,5,58.81
1030,3,62.82
3698,5,68.71
1597,1,129.21
2354,2,122.0
3670,4,71.95
2428,3,120.26
817,3,77.55
2398,5,30.89
3062,1,42.88
1904,1,122.23
2129,3,124.04
2045,4,131.36
1169,5,133.74
1853,1,65.04
843,1,127.28
2002,4,98.91
1919,3,111.16
2936,3,36.7
1783,2,58.37
1628,2,51.09
887,3,122.32
994,2,73.23
1949,1,83.8
1279,1,124.83
3824,5,143.0
1617,2,109.08
3938,1,116.39
2471,2,165.16
3621,3,60.09
3587,4,89.7
2931,5,148.31
940,2,155.06
2321,3,81.59
1322,4,135.99
1238,5,132.5
2308,2,136.05
2541,3,49.46
3634,2,39.43
2943,1,167.02
2228,1,122.25
2140,4,163.15
1235,4,49.43
3116,5,31.1
3938,1,120.59
2132,5,102.61
879,3,133.77
2928,1,98.42
1710,5,162.74
3731,1,67.43
2760,1,98.68
3318,4,156.73
1142,1,142.8
2183,3,140.34
3455,2,169.02
2924,2,151.53
2673,5,42.43
2587,3,120.88
1143,1,109.55
3151,3,53.98
3010,1,80.41
2504,1,154.74
1784,5,169.92
1133,3,84.59
2766,2,158.14
1593,2,165.38
2930,1,80.79
825,3,82.16
1116,1,81.0
3038,5,125.13
3776,4,143.16
1510,3,135.54
2103,2,161.83
3872,1,167.33
807,3,127.63
1212,4,39.61
3634,3,60.51
2497,2,128.83
3362,1,140.36
2774,4,77.58
3916,3,55.21
2565,1,45.35
1706,5,57.91
2221,4,151.05
2205,5,32.05
2518,1,33.51
2167,4,59.34
2892,4,127.44
1557,2,164.53
2864,3,154.85
3393,5,87.55
2598,2,128.39
1307,5,160.65
2536,5,105.28
3217,1,157.72
2774,3,100.23
1471,4,105.81
2868,3,61.91
1288,5,52.92
3632,2,57.79
3316,4,35.98
1821,3,152.45
3805,3,105.5
1074,2,118.13
2611,3,162.96
1989,2,147.1
3502,1,101.37
1821,4,92.36
2405,5,153.34
1508,2,168.7
1189,5,62.57
2142,5,152.91
987,1,118.69
831,4,72.91
3512,5,99.19
1474,3,151.51
3728,4,55.26
968,2,134.99
2097,4,119.47
3359,1,159.91
3936,4,47.5
2167,3,144.47
2197,2,68.01
1583,2,79.3
3252,1,33.42
2997,1,57.85
835,4,106.66
3747,5,124.26
987,1,159.53
1115,4,113.98
1008,2,82.75
2600,5,99.98
1457,1,76.12
2211,4,92.6
2068,4,152.01
1746,3,96.37
2231,4,126.51
3089,3,164.77
3426,4,158.39
891,3,149.6
1482,2,123.8
1905,5,63.98
2575,5,156.95
3675,1,50.07
2194,2,143.84
3407,5,41.92
3192,3,51.16
1865,5,35.27
1585,5,126.12
3238,4,141.43
2492,2,81.29
3006,3,42.52
2303,3,111.94
821,1,75.11
3591,1,164.05
1092,3,65.01
2434,4,140.65
918,5,40.24
3598,5,156.16
867,5,136.59
2340,2,77.04
1145,1,106.45
1523,5,53.32
1237,2,62.66
915,3,84.09
2634,4,38.85
3620,3,162.84
2966,4,158.94
3691,1,127.35
2489,3,169.37
1986,1,158.5
2641,1,145.11
2364,2,119.09
1948,1,70.96
2431,2,149.95
2840,2,105.0
1324,1,127.31
1013,5,55.7
864,3,74.66
1222,3,129.97
2827,1,113.21
1998,1,34.88
3764,3,86.06
2279,2,57.09
2041,4,90.06
3155,3,100.81
3108,3,82.84
1423,5,121.23
3913,4,107.12
1114,5,156.58
1066,5,32.1
2542,2,144.32
1636,5,151.47
3183,2,77.04
1158,1,133.44
1867,2,122.96
2856,3,111.89
1997,1,64.89
3115,5,41.27
3633,2,34.39
927,2,103.94
1606,4,41.48
1759,2,122.24
2819,5,92.11
3293,4,159.62
2910,3,41.8
2434,5,33.44
1334,2,109.62
3124,4,100.25
2683,2,65.92
2610,2,65.26
3685,5,117.98
1070,5,69.34
1824,2,134.38
3839,3,63.73
3204,5,155.63
2605,1,150.0
3886,4,51.11
2467,2,88.54
3102,2,38.65
1694,4,161.19
2867,1,149.51
3840,4,135.8
924,2,169.99
3008,4,148.75
3240,2,48.48
2776,5,69.06
3705,4,145.15
1908,3,110.72
1404,2,127.91
1565,3,142.68
3859,3,103.52
1568,2,60.54
2312,3,61.45
3705,5,138.93
1046,1,129.95
2914,2,96.08
2981,4,155.12
2247,3,96.64
2519,2,53.74
3422,2,132.37
2598,2,111.79
1395,4,159.84
823,2,75.4
1657,5,123.05
2923,1,50.4
3410,4,53.29
2812,1,81.52
1844,3,105.54
1871,4,77.97
3564,3,91.8
1072,4,113.77
1573,4,95.03
933,5,135.05
1395,4,43.87
3865,4,48.25
3433,3,77.86
3196,4,121.32
2670,3,169.55
2733,1,133.1
2962,4,101.56
1805,5,128.2
1387,5,120.3
1021,5,155.72
2459,4,74.13
2065,2,58.58
1748,3,137.74
1850,3,123.2
3663,5,153.92
1073,3,62.52
3807,2,44.92
3736,5,98.67
2151,5,38.73
2878,5,105.18
3907,5,147.08
2413,2,142.57
2613,1,38.71
3849,4,126.42
2225,2,43.23
1680,3,59.84
2335,5,84.69
877,2,124.92
1437,3,79.45
1861,1,56.71
2268,5,88.48
2302,5,80.04
2645,3,158.75
3240,5,32.85
1048,2,158.5
2459,2,72.72
2217,3,100.32
1867,3,82.63
3322,1,76.39
1723,2,96.96
3167,5,77.92
2163,3,89.89
3154,3,111.12
3100,2,42.18
1059,1,71.11
844,5,32.78
1949,3,162.12
3118,5,43.59
835,2,93.29
1904,1,138.16
2908,3,57.87
1457,5,79.71
1996,3,161.03
2795,1,125.14
2271,5,84.6
1818,1,53.94
1281,5,131.42
1792,2,74.13
2113,2,156.2
3478,5,156.6
2621,1,146.55
1873,1,151.79
3268,2,75.87
3072,3,83.21
2962,1,162.31
2066,3,52.86
1034,4,77.46
2182,5,152.79
3321,5,55.76
3641,4,90.62
3251,2,107.3
3976,4,62.89
2655,2,168.44
3181,4,122.82
1374,2,111.31
2078,5,83.45
836,1,121.76
2610,1,150.38
3450,3,89.25
1403,5,81.66
2533,2,125.87
2201,2,169.59
1464,2,124.57
2415,5,46.4
1323,3,159.34
3624,2,138.75
1649,3,86.98
2875,1,133.22
2747,5,122.32
860,3,127.4
3157,2,39.52
3968,4,169.37
946,4,147.47
2262,5,137.77
3927,5,109.97
1273,3,108.19
3769,3,161.78
2144,1,101.48
1564,3,126.81
1704,5,56.73
3143,4,47.07
2836,4,124.28
2693,4,69.98
3875,2,91.7
921,5,157.0
2900,4,145.42
3697,2,58.94
948,4,157.92
3691,3,62.61
3251,2,101.77
1933,1,146.78
3759,3,138.82
871,1,80.84
2302,1,60.0
3421,3,123.37
3141,4,65.3
1918,1,94.93
3206,2,61.48
2676,2,158.63
911,1,86.91
2250,1,83.34
1454,5,41.82
3549,2,159.81
803,4,111.7
3299,5,117.32
1388,1,38.38
2421,4,163.04
1378,4,142.55
3330,4,127.42
3511,1,54.97
1996,2,122.51
3126,4,58.47
1756,4,118.97
2569,2,106.87
2782,1,66.31
1665,5,63.11
1094,5,77.84
2258,5,165.62
3225,2,93.58
3513,5,137.74
1320,3,121.91
3681,4,134.74
3785,2,79.13
3080,4,130.0
964,1,148.64
2651,1,95.7
3110,2,120.61
3085,2,44.98
2616,4,64.2
2611,1,30.48
2309,3,156.2
1854,1,34.4
3200,5,76.94
2974,2,36.76
1783,2,148.78
3275,2,129.92
861,3,81.37
2785,5,90.27
2982,3,121.99
3518,1,55.54
2682,2,157.74
3681,3,34.68
3919,4,41.03
3886,4,44.14
3188,5,73.48
1591,1,125.45
2974,2,66.89
3061,2,70.63
3346,1,52.2
1316,2,49.69
1841,1,143.95
1257,3,103.05
912,2,124.54
1458,1,168.34
2435,4,142.97
3681,5,72.72
1410,3,74.73
2243,2,98.54
2017,2,167.31
1113,2,122.67
3449,4,98.97
1838,3,103.51
1918,2,127.58
2984,2,98.31
1893,3,32.66
3384,5,144.9
2932,1,125.89
1857,1,87.97
2771,2,120.24
1485,3,73.52
2117,1,168.67
3875,1,127.79
2834,2,56.44
3878,1,91.69
2140,3,58.55
2326,4,79.59
2795,4,76.28
3172,2,76.03
1130,3,154.68
3447,5,34.36
1668,5,89.59
3096,2,39.11
1143,2,167.11
2697,5,61.32
1246,4,73.33
3661,5,138.29
1881,3,40.17
1052,5,114.95
3576,5,34.69
3941,5,135.06
3515,3,44.58
1021,2,79.24
2694,1,129.72
2047,3,157.1
1653,2,88.75
1103,5,54.33
2140,5,42.6
3835,3,132.49
1083,5,143.66
3924,1,151.81
2546,1,102.97
3530,1,149.42
2122,3,126.65
1722,3,109.75
1260,4,105.24
2360,3,146.36
1350,2,96.0
2191,5,44.13
3491,3,116.01
2880,4,140.5
1160,3,144.69
3727,5,169.06
1487,4,42.64
2868,2,131.39
3460,4,156.72
2821,2,109.65
1912,1,85.45
2587,3,66.03
899,2,137.73
1223,2,53.25
1919,4,31.84
3973,2,46.93
1606,5,63.0
1775,5,114.98
1337,4,46.94
2916,2,163.58
2162,1,72.66
2202,4,117.75
1812,5,82.13
1606,3,125.0
2954,2,105.54
2046,2,56.17
3360,1,125.71
2652,5,149.45
982,2,70.85
1715,1,131.67
2356,4,104.85
3868,1,121.97
1033,2,150.36
1988,1,87.29
3423,5,39.54
2102,2,129.65
2589,4,53.49
3930,1,68.5
2613,3,157.71
3870,5,98.0
1047,4,168.87
2605,2,169.3
2370,1,95.51
3298,4,43.38
2576,3,104.0
3772,5,120.54
3645,4,120.99
957,1,102.73
1530,3,93.05
3560,4,60.53
3221,5,74.24
2077,1,110.42
1568,3,132.07
3198,1,138.83
1961,2,150.81
2736,2,107.61
2680,5,141.8
2159,5,73.18
3937,1,138.04
1168,1,117.62
3670,2,85.5
3506,2,57.59
1390,4,100.9
3497,4,119.59
3191,4,132.2
1482,5,152.3
3344,3,132.76
3739,3,32.15
2147,1,58.47
1173,4,127.8
3810,2,107.61
1513,5,114.9
2559,4,82.83
3923,3,120.82
2961,1,138.68
2463,1,145.33
2156,1,63.79
1187,3,48.99
2202,2,112.87
1781,4,106.99
1433,4,102.51
3133,2,45.2
3187,3,116.03
3117,2,39.57
2022,4,136.38
956,5,125.24
3427,1,62.1
1792,4,138.26
2714,3,145.89
1645,4,93.97
1664,2,100.93
1119,2,127.04
2014,5,145.38
2894,4,146.87
3229,2,57.46
3388,4,145.62
3875,2,82.03
3564,1,106.38
3990,1,111.17
2621,3,101.29
3586,1,164.1
2244,5,112.32
2963,1,39.04
2147,3,30.94
1661,2,115.3
2905,2,35.6
1392,1,36.52
811,2,79.26
2082,3,143.1
931,3,149.27
2665,2,84.68
1642,5,122.68
2919,4,152.88
2780,4,36.72
865,4,135.4
3306,2,135.76
1018,3,80.94
1791,3,124.26
3446,3,130.5
2381,5,93.2
2036,3,40.51
3840,5,64.11
1725,3,108.49
3142,4,142.98
3863,2,129.89
2415,2,118.92
3774,1,35.42
1980,5,164.91
2153,1,107.6
942,2,42.85
2837,1,93.73
3488,2,51.87
3426,3,30.93
3652,5,144.08
875,4,88.53
1904,2,162.4
2236,1,128.99
2750,1,75.92
2734,2,155.77
2288,4,60.82
3641,4,119.77
1511,1,72.21
2047,1,144.4
3492,3,155.8
3935,5,45.01
3735,4,44.37
1737,2,146.34
947,2,153.04
3404,2,36.61
2240,4,52.25
3780,3,124.69
2057,3,142.76
3381,1,159.39
2593,1,43.61
2180,2,44.38
3357,5,137.15
3701,2,111.59
1956,2,167.94
2993,4,142.43
2957,5,122.3
3531,5,148.92
1712,4,104.84
3749,4,121.2
966,2,100.57
2858,2,80.29
3174,3,150.15
818,3,117.65
930,3,92.04
918,3,121.76
1979,1,33.39
994,2,67.85
3150,4,167.15
1764,3,74.3
3845,3,139.74
3522,1,81.71
3968,3,162.38
2300,3,136.88
1347,2,119.63
958,1,58.03
1684,5,52.38
3827,3,67.21
3737,5,47.53
3772,3,67.11
3973,1,117.28
2464,4,148.96
3368,1,85.21
2110,1,141.07
1732,4,131.24
1281,2,86.02
1822,4,147.25
3566,5,168.24
3053,5,149.19
2638,5,58.16
1775,3,123.76
3087,2,157.96
2467,3,134.05
2568,4,100.96
1257,3,110.33
1382,1,38.35
1508,1,61.61
1474,2,135.03
2232,4,125.15
1330,1,92.34
3487,3,81.85
893,1,120.04
3190,5,48.65
2539,5,149.73
1090,5,77.31
3604,3,101.26
3465,3,56.87
3822,1,33.97
911,3,155.26
1503,4,92.92
1137,4,57.05
2222,1,123.49
1289,1,162.26
1653,4,73.2
3550,2,133.67
1394,2,146.26
1647,1,88.63
1609,5,37.59
3588,1,105.72
2096,1,57.58
3017,4,87.13
3952,2,107.15
1320,2,63.15
1681,3,103.21
1714,2,76.25
3643,3,148.07
3605,5,87.56
2526,2,157.41
3132,3,58.17
3918,3,58.13
1178,2,159.97
1088,5,70.46
3012,3,136.52
1775,1,44.77
2198,1,46.55
2654,5,64.36
3490,5,135.78
1147,3,140.93
1575,2,166.58
912,2,72.03
2371,3,142.58
1115,1,139.21
3742,2,76.88
1329,1,138.34
2001,3,79.27
2805,1,109.03
1881,2,82.95
872,2,99.38
1036,4,87.2
2667,3,142.34
2473,4,51.77
2374,4,118.98
3223,5,144.48
3275,3,92.93
1625,4,90.87
2716,5,85.77
2330,5,99.15
3884,2,165.36
1644,5,145.65
3293,2,107.27
2690,4,30.65
1777,1,116.47
1093,2,167.58
3704,2,143.14
3600,2,31.77
3822,3,89.89
2148,3,139.56
3955,1,59.85
3331,3,163.36
2109,5,40.98
3492,2,52.05
2923,5,48.43
3613,5,130.02
908,3,104.02
2656,2,115.73
3892,4,139.55
3204,5,34.41
3224,2,128.94
2882,5,83.93
2070,5,50.02
3340,2,138.35
3834,5,35.45
920,4,122.28
3473,3,155.48
1461,1,57.92
1258,3,77.88
2531,3,88.91
3623,3,159.92
1696,4,73.56
3911,4,30.04
1723,3,105.46
3697,2,97.92
973,1,161.79
3029,5,163.34
1904,3,121.06
1061,1,30.14
3874,2,78.52
2017,4,88.64
3238,2,110.13
2926,5,57.77
800,4,50.15
2568,4,160.04
1424,3,169.76
2932,1,64.58
1171,3,82.81
2943,1,167.03
1567,2,50.49
3533,5,39.87
3342,1,45.72
1337,1,58.15
3486,5,38.3
3101,1,124.18
2251,1,52.68
2688,5,64.13
2755,4,76.47
2671,4,132.64
1201,3,118.66
2884,3,113.81
3032,5,111.67
2790,3,121.12
2883,2,106.11
2822,3,71.3
3585,1,164.77
2067,3,58.42
1992,3,69.38
2040,1,66.72
3132,1,74.6
3275,4,59.51
1464,4,122.39
1223,2,127.11
3404,3,52.72
3600,2,46.69
2908,2,81.14
3506,4,57.16
3358,4,74.57
3409,1,92.62
1019,4,95.24
3904,3,122.15
2218,4,130.23
1400,2,160.94
1463,3,108.9
2439,5,166.88
998,3,154.34
1924,4,125.6
2947,2,72.39
2951,3,30.9
982,2,146.29
2015,3,158.43
3937,5,49.23
2607,4,116.54
1558,5,108.16
1721,1,55.31
1489,4,58.46
2357,2,87.65
1949,2,123.03
1287,3,89.66
2012,5,168.96
3831,4,100.59
3262,2,150.52
2590,1,162.93
1679,2,59.13
3259,4,42.02
803,4,33.44
2276,5,113.71
1917,5,157.68
1225,1,49.11
2256,4,38.33
2823,4,105.78
1952,4,92.08
975,3,108.13
2995,5,136.23
1548,5,38.46
3021,5,133.95
2177,2,68.35
1155,2,159.86
2304,5,47.23
3305,1,112.75
2521,1,109.26
1215,2,148.8
1346,5,104.27
1854,5,143.73
3413,4,91.8
3792,5,104.39
2379,2,92.49
1924,1,92.14
1702,5,130.17
1053,5,36.74
3032,1,105.02
1926,4,72.59
2445,4,134.03
2853,5,116.29
2955,4,101.6
3983,3,142.63
2690,5,144.79
3985,4,135.09
988,4,163.4
3627,2,65.19
2781,2,168.67
1642,1,158.95
3504,3,103.18
1466,5,34.98
2637,2,52.28
808,1,117.83
3464,4,62.02
2985,1,162.73
1893,5,124.94
3100,1,36.76
2010,1,45.54
1153,1,123.47
1997,4,92.39
1587,5,82.84
3759,1,129.91
1182,1,42.61
2049,4,61.98
3198,4,78.56
1959,3,90.27
970,3,90.29
961,4,45.17
3993,4,109.69
3704,5,95.04
2774,2,40.41
2137,2,80.3
3819,4,149.38
2137,2,101.78
3357,1,130.29
1052,4,89.25
3330,2,93.26
2872,2,128.08
1538,2,134.59
2054,3,55.63
3918,3,36.34
1793,4,133.16
1156,5,75.25
913,1,128.08
3736,1,133.56
823,5,163.07
2729,1,108.7
3603,2,63.35
1176,1,41.68
1618,1,63.39
1312,4,134.78
1995,5,103.61
1652,4,156.48
3920,2,103.43
886,5,100.46
979,1,40.38
3269,1,112.79
1611,2,54.13
1852,1,63.99
1540,1,92.67
3869,2,122.92
1539,1,49.62
1290,1,91.94
1930,4,85.62
929,4,84.58
3883,3,163.47
3107,1,167.64
3981,3,99.13
3937,2,120.19
1705,2,70.13
2947,2,157.83
1683,2,162.83
2932,1,91.37
3742,5,125.34
3192,5,151.91
1556,2,60.26
1178,2,135.46
1056,5,116.68
1770,4,152.82
2324,2,160.58
1544,4,95.69
1295,4,131.57
1024,3,93.41
2494,3,91.44
3759,5,155.74
3631,4,77.2
3572,4,30.54
1736,4,87.01
2014,5,43.82
938,4,44.79
1351,3,134.94
2974,2,146.18
3458,2,161.09
3860,4,111.2
3020,1,30.22
2683,2,63.95
2606,5,70.49
1269,2,167.83
1088,1,38.27
3798,5,122.66
3033,2,41.89
1844,5,114.82
1753,2,47.02
2174,1,47.46
1061,4,71.92
3908,1,86.69
1683,5,96.4
3814,2,147.98
1674,1,140.06
1024,3,58.66
2762,5,92.46
3380,4,134.46
1228,4,161.76
855,4,38.31
3471,3,151.35
3145,1,57.77
3041,3,58.89
860,5,115.79
2455,5,70.35
2614,2,127.03
3010,4,145.51
3917,3,134.32
2927,2,30.99
1587,3,134.28
3156,3,69.36
1486,4,44.04
3744,3,141.37
2578,4,36.28
1938,3,56.7
3613,1,87.85
3708,2,108.0
1462,2,113.69
1335,5,133.49
1695,4,97.57
2231,5,71.02
2922,3,60.8
2551,2,31.11
2675,1,67.8
853,1,136.5
2007,4,99.13
1830,5,78.45
3266,3,160.59
3542,4,85.12
2192,4,72.47
2594,5,123.45
2580,1,98.85
1126,4,35.02
2702,2,106.09
3084,4,124.03
883,5,86.87
2595,5,153.8
916,5,160.77
3870,5,131.06
2011,2,138.52
3254,1,150.83
3084,1,138.53
2462,4,157.47
1882,2,92.49
3233,3,165.78
3489,4,119.39
1106,4,82.05
3427,3,165.91
1943,2,77.3
1599,1,46.6
2877,3,165.79
1348,2,60.92
3871,3,54.95
2772,2,126.64
3948,5,135.78
1398,1,42.61
3307,1,81.41
1187,4,136.74
1673,1,140.88
2749,1,33.61
1209,4,30.62
2136,5,46.07
2675,1,159.61
3190,4,78.24
3329,4,45.2
2317,3,60.51
2834,3,94.1
1623,5,141.23
3129,3,133.56
2118,5,35.16
1540,2,137.24
2640,4,35.15
3153,4,116.94
2626,4,46.7
1114,1,83.51
1625,5,93.27
2393,1,158.01
3773,3,96.9
3291,2,146.64
843,1,98.38
1024,2,50.85
2346,2,56.18
3407,3,130.59
3049,1,67.52
3441,1,86.83
2609,4,98.36
3043,5,53.3
1128,4,100.36
2561,2,47.05
1383,2,46.14
1480,2,117.56
3242,3,52.56
2732,5,59.48
2932,1,83.06
1074,3,101.4
1488,1,78.57
3030,3,30.03
1238,1,59.9
2605,3,84.7
2353,5,55.13
3999,4,106.92
1339,4,110.31
1172,4,132.23
3098,1,129.82
1198,4,151.92
3504,3,72.29
1298,5,113.08
1886,1,109.98
1162,4,44.16
3431,5,35.14
3343,2,75.13
1773,2,47.15
3091,4,159.2
2585,5,72.93
3845,2,77.09
1874,4,166.08
1957,4,148.73
2945,4,130.95
974,2,63.96
2622,2,112.54
3903,4,35.74
1501,3,116.16
3324,4,109.17
1925,5,33.73
1335,5,142.69
3332,4,112.17
1361,4,134.44
1294,4,61.12
1773,3,82.05
1487,3,150.6
2619,5,134.98
1216,2,169.59
2016,5,106.83
2134,1,113.67
1524,4,140.29
2686,4,47.78
2269,3,52.6
3019,1,67.16
1003,2,100.37
1386,4,146.06
1598,3,36.95
3652,4,33.54
3555,3,128.7
3230,3,107.75
3310,1,117.35
1209,4,51.38
3985,2,132.97
1879,1,89.15
3513,3,133.83
2276,3,42.12
3281,4,136.02
3064,3,156.87
2908,4,83.42
1060,4,35.82
1488,2,47.98
3925,3,58.59
2667,4,74.68
3889,2,54.17
3174,1,120.74
3997,5,99.52
2254,4,121.38
3323,2,136.8
2565,2,42.15
2897,4,47.6
2677,1,46.58
3909,2,72.42
1439,1,127.41
